i,timestamp,t_time,collisions,base_t_time,satellite,sat_r_time
3,1212.1294471383799,1234,1,1235,9,1235.674701563693
0,1221.9834603368297,1236,0,1237,9,1237.6747317076752
2,1221.83576065824,1238,1,1239,9,1239.674761853459
0,1232.9360591620607,1240,0,1241,9,1241.6747920010432
5,1226.699732825165,1242,0,1243,9,1243.6748221504283
4,1236.928762687168,1243,0,1244,9,1244.6748372257962
2,1227.630334416662,1246,0,1247,9,1247.6748824545996
3,1216.6496461708703,1248,0,1249,9,1249.674912609385
5,1230.0001158569728,1256,0,1257,9,1257.6750332465213
0,1260.890424750702,1262,0,1263,9,1263.6751237432597
2,1240.605912476297,1269,1,1270,9,1270.675229343238
2,1263.506277071084,1274,0,1275,9,1275.675304785272
1,1262.271352112547,1277,0,1278,9,1278.6753500558816
0,1279.542596296595,1280,0,1281,9,1281.6753953305322
1,1280.9002298632602,1282,0,1283,9,1283.675425515877
3,1227.0807246504896,1283,1,1284,9,1284.6754406092225
2,1264.1152892688433,1284,0,1285,9,1285.6754557030172
4,1280.5060296614029,1288,0,1289,9,1289.6755160826824
3,1233.6407931362853,1293,0,1294,9,1294.6755915673582
0,1283.8765923469434,1294,0,1295,9,1295.6756066656387
0,1286.0731384634998,1298,0,1299,9,1299.6756670632458
2,1284.4891383973852,1300,0,1301,9,1301.6756972647395
0,1297.9863608898381,1301,0,1302,9,1302.6757123661587
1,1301.9170512001592,1305,0,1306,9,1306.6757727763174
4,1295.6027024221025,1308,0,1309,9,1309.6758180886416
5,1310.257544972171,1315,0,1316,9,1316.675923833077
1,1301.990448489751,1317,1,1318,9,1318.6759540498033
3,1314.3822100675943,1320,0,1321,9,1321.6759993782505
4,1309.1962570493993,1330,2,1331,9,1331.6761505021657
2,1326.9537982211932,1333,0,1334,9,1334.6761958480643
1,1323.1215972146326,1338,0,1339,9,1339.6762714335055
5,1317.1454317508558,1340,1,1341,9,1341.6763016708117
3,1334.5280736371683,1348,0,1349,9,1349.6764226379134
5,1346.3610405950833,1351,0,1352,9,1352.6764680079489
1,1350.8021754745932,1356,0,1357,9,1357.6765436336068
0,1348.3085579115866,1361,0,1362,9,1362.6766192704267
5,1369.7740064981674,1373,0,1374,9,1374.676800844313
0,1363.8394528405656,1375,0,1376,9,1376.6768311128722
0,1370.6604450044886,1381,0,1382,9,1382.6769219292498
1,1360.8799878359791,1384,1,1385,9,1385.676967343456
5,1378.6903048912407,1391,0,1392,9,1392.6770733255319
1,1390.1484147535348,1397,0,1398,9,1398.6771641846815
3,1360.981419522109,1400,1,1401,9,1401.6772096202667
5,1395.7939479695458,1405,0,1406,9,1406.6772853551438
1,1393.9966503508876,1411,0,1412,9,1412.677376251679
1,1411.0813592941406,1413,0,1414,9,1414.6774065540826
2,1400.5811662229582,1416,0,1417,9,1417.6774520110228
0,1402.5954253161747,1417,0,1418,9,1418.6774671642254
5,1417.0576838421912,1423,0,1424,9,1424.677558092776
1,1440.4539852485975,1444,0,1445,9,1445.6778764686385
4,1440.4247022132263,1454,0,1455,9,1455.6780281449855
0,1468.5818439082389,1473,0,1474,9,1474.678316452176
4,1445.9388032302058,1474,1,1475,9,1475.6783316306685
4,1446.9703393452196,1475,0,1476,9,1476.678346809604
1,1478.8239468295146,1480,0,1481,9,1481.678422710921
5,1453.1323997817065,1483,1,1484,9,1484.6784682570226
4,1454.1861050971033,1485,0,1486,9,1486.6784986233029
4,1465.9753266880543,1489,0,1490,9,1490.6785593611721
1,1490.1194406590819,1505,1,1506,9,1506.6788023833974
3,1493.0481810456859,1507,0,1508,9,1508.6788327691306
4,1469.8998371062553,1515,1,1516,9,1516.6789543297305
3,1513.7602952591637,1528,0,1529,9,1529.679151925961
4,1496.3502194583632,1530,0,1531,9,1531.679182331999
2,1517.2116073002032,1532,0,1533,9,1533.679212739801
2,1522.1651081332864,1534,0,1535,9,1535.679243149367
5,1538.8101870050195,1542,0,1543,9,1543.679364805264
4,1497.991347306274,1546,0,1547,9,1547.6794256437888
2,1529.2353552751508,1547,0,1548,9,1548.6794408545213
3,1535.7642761017246,1549,0,1550,9,1550.679471277308
4,1524.941762467457,1560,0,1561,9,1561.679638634118
2,1541.0853640081677,1563,0,1564,9,1564.6796842861277
4,1532.9993971976612,1564,0,1565,9,1565.6796995043444
3,1542.1896568330492,1565,0,1566,9,1566.6797147230009
4,1567.5361393058784,1568,0,1569,9,1569.67976038161
2,1566.9590697433364,1571,0,1572,9,1572.6798060441777
1,1571.1615503715645,1580,0,1581,9,1581.679943055623
4,1569.099911144276,1585,0,1586,9,1586.6800191884752
5,1598.978630178292,1601,0,1602,9,1602.6802628873852
3,1598.653484241673,1608,0,1609,9,1609.6803695409894
0,1594.3280240684826,1610,0,1611,9,1611.6804000173956
2,1582.7541822356695,1611,1,1612,9,1612.6804152562565
4,1573.6944257526097,1614,1,1615,9,1615.6804609754697
4,1577.4947232832367,1616,0,1617,9,1617.6804914571374
3,1600.6143038155287,1618,0,1619,9,1619.6805219405585
0,1611.5641302806364,1627,0,1628,9,1628.6806591376437
3,1613.0102793443232,1631,0,1632,9,1632.680720125515
5,1646.121302892115,1647,0,1648,9,1648.6809641470406
1,1641.06377871734,1653,0,1654,9,1654.681055683986
3,1652.8161991612974,1662,0,1663,9,1663.681193018912
0,1654.4666219711044,1667,0,1668,9,1668.6812693313864
3,1680.727661933429,1691,0,1692,9,1692.6816357831844
2,1662.2871703297096,1696,1,1697,9,1697.6817121589338
5,1687.1898467240856,1697,0,1698,9,1698.6817274353914
1,1697.4988419809047,1700,0,1701,9,1701.6817732673787
3,1685.2529166386348,1701,0,1702,9,1702.6817885455796
4,1686.5888838873393,1716,1,1717,9,1717.682017770856
5,1714.118029720436,1719,0,1720,9,1720.682063627666
1,1711.6082187639822,1724,0,1725,9,1725.6821400643848
2,1720.0636594847256,1725,0,1726,9,1726.6821553530337
5,1722.1485579972896,1733,0,1734,9,1734.6822776778806
1,1724.186069525626,1743,1,1744,9,1744.682430623061
1,1726.239565728033,1745,0,1746,9,1746.682461217311
0,1672.9407259895943,1746,2,1747,9,1747.6824765150875
4,1691.287539029829,1757,1,1758,9,1758.682644819286
4,1737.3896016735578,1758,0,1759,9,1759.6826601222722
0,1674.459251513593,1759,0,1760,9,1760.6826754256922
3,1762.0451681181135,1765,0,1766,9,1766.6827672553236
0,1675.3031373270737,1766,0,1767,9,1767.6827825617802
0,1675.3160519018843,1767,0,1768,9,1768.6827978686706
0,1704.9640438553315,1776,0,1777,9,1777.6829356501955
2,1778.6746467643918,1779,0,1780,9,1780.6829815851727
4,1780.3120768745973,1786,0,1787,9,1787.6830887819492
3,1790.6179753351425,1803,0,1804,9,1804.6833492053042
4,1803.8628697003396,1804,0,1805,9,1805.6833645282197
0,1779.3818369301307,1807,1,1808,9,1808.6834104995605
5,1772.746691942761,1810,1,1811,9,1811.6834564747935
5,1798.3812418964378,1812,0,1813,9,1813.6834871271103
4,1807.5437215784327,1816,0,1817,9,1817.6835484369312
0,1789.9307007027298,1822,0,1823,9,1823.6836404146266
3,1818.1228150100003,1825,0,1826,9,1826.6836864093061
5,1822.7592088192703,1828,0,1829,9,1829.6837324078726
4,1811.203682082588,1829,0,1830,9,1830.6837477415918
4,1817.9739233220805,1832,0,1833,9,1833.6837937453395
0,1817.7491088692996,1833,0,1834,9,1834.6838090807853
2,1830.2835018754129,1835,0,1836,9,1836.683839752972
4,1823.2716351809436,1836,0,1837,9,1837.6838550897128
0,1836.3586033870563,1850,0,1851,9,1851.6840698493802
4,1826.1647533528999,1852,0,1853,9,1853.6841005362323
1,1853.6779139993766,1856,0,1857,9,1857.684161915109
3,1856.5181037223153,1857,0,1858,9,1858.6841772609055
0,1859.6078315123143,1861,0,1862,9,1862.6842386484002
1,1859.136380390298,1863,0,1864,9,1864.6842693447325
5,1857.2570750555674,1866,0,1867,9,1867.6843153924608
4,1829.1053901383857,1867,0,1868,9,1868.684330742565
3,1859.624756430718,1871,0,1872,9,1872.6843921472869
4,1862.1510473377132,1872,0,1873,9,1873.6844074995436
2,1866.2610788371358,1876,0,1877,9,1877.6844689128743
1,1861.4340381177599,1877,0,1878,9,1878.6844842672829
5,1865.085315228421,1881,0,1882,9,1882.6845456892197
4,1865.052445639836,1883,0,1884,9,1884.6845764027692
2,1880.2980026092916,1893,0,1894,9,1894.6847299963172
5,1886.4212364069135,1896,0,1897,9,1897.6847760827638
1,1893.581257167308,1901,0,1902,9,1902.6848529021017
5,1894.2165148438635,1906,0,1907,9,1907.6849297321785
5,1899.2989539651287,1907,0,1908,9,1908.684945099482
5,1905.389657420946,1908,0,1909,9,1909.6849604672152
4,1904.6598988711737,1915,0,1916,9,1916.6850680533657
1,1911.7744198515884,1918,0,1919,9,1919.6851141681532
4,1906.985961437725,1919,0,1920,9,1920.6851295406072
4,1907.3810577227366,1924,0,1925,9,1925.6852064093114
4,1929.9805387459958,1937,0,1938,9,1938.685406318107
4,1939.1787081524888,1942,0,1943,9,1943.685483225389
0,1940.2672251742529,1955,0,1956,9,1956.6856832344229
4,1940.1892742753648,1958,1,1959,9,1959.6857294006256
4,1953.0633363455088,1962,0,1963,9,1963.685790961552
2,1958.8413885443747,1965,0,1966,9,1966.6858371367375
4,1964.3283994432347,1976,0,1977,9,1977.6860064786692
3,1952.0905691087046,1979,1,1980,9,1980.6860526718065
2,1979.9190888760384,1985,0,1986,9,1986.6861450696138
3,1964.1432499734808,1987,0,1988,9,1988.686175872299
0,1978.0123288556624,1988,0,1989,9,1989.686191274282
0,1990.6780187528148,2002,0,2003,9,2003.6864069468543
5,1998.2357997248837,2009,0,2010,9,2010.6865148144907
1,2007.9621073469975,2014,0,2015,9,2015.6865918755907
4,2008.8209701921483,2018,0,2019,9,2019.6866535321408
0,2015.8484385860813,2025,0,2026,9,2026.6867614475022
4,2024.9560630915876,2026,0,2027,9,2027.686776865686
1,2024.5129297259668,2036,0,2037,9,2037.6869310709317
4,2038.844227280488,2041,0,2042,9,2042.6870081895104
3,2029.6717542854083,2043,0,2044,9,2044.687039039919
0,2041.843858073275,2045,0,2046,9,2046.6870698920284
4,2046.4277661963308,2050,0,2051,9,2051.687147029742
2,2042.2151073140772,2069,1,2070,9,2070.6874402499234
5,2061.6133167023254,2073,0,2074,9,2074.6875020000184
4,2055.26633628591,2076,1,2077,9,2077.6875483170456
0,2072.944168055033,2082,0,2083,9,2083.6876409625525
1,2046.1901053264764,2089,2,2090,9,2090.687749068271
2,2052.05011184115,2092,1,2093,9,2093.687795405651
2,2070.6357696664695,2100,1,2101,9,2101.6879189906404
5,2080.601635360782,2109,1,2110,9,2110.6880580561497
3,2051.6545307381625,2115,2,2116,9,2116.688150785536
0,2087.0913597782633,2116,1,2117,9,2117.6881662419146
3,2067.557976287277,2125,0,2126,9,2126.688305368353
3,2125.756950369024,2127,0,2128,9,2128.6883362899903
5,2101.1783668478934,2133,1,2134,9,2134.6884290650455
5,2105.389091125174,2140,0,2141,9,2141.6885373218333
0,2100.6159945034337,2144,1,2145,9,2145.688599192146
1,2136.9952192126766,2147,0,2148,9,2148.688645599313
1,2140.9991491500937,2148,0,2149,9,2149.688661069213
2,2152.885025397323,2153,0,2154,9,2154.688738425043
5,2138.857892007536,2154,0,2155,9,2155.688753897475
0,2147.9349544298298,2158,0,2159,9,2159.6888157914204
3,2170.283282105415,2172,0,2173,9,2173.6890324733577
5,2168.951957827292,2184,1,2185,9,2185.6892182664624
1,2170.850908228277,2186,0,2187,9,2187.6892492378743
4,2180.632658681021,2187,0,2188,9,2188.689264724212
4,2181.17635767726,2196,0,2197,9,2197.6894041201854
1,2183.1133113648752,2199,0,2200,9,2200.6894505930823
3,2180.0328515138526,2207,1,2208,9,2208.6895745393062
3,2215.4506340564812,2226,0,2227,9,2227.689869019361
4,2224.2167485227787,2228,0,2229,9,2229.689900026079
3,2224.6838749098238,2231,0,2232,9,2232.689946539303
0,2241.8438242733,2244,0,2245,9,2245.6901481402306
2,2234.1004988633863,2246,0,2247,9,2247.690179162047
4,2233.0473483187543,2248,0,2249,9,2249.69021018554
5,2205.9690965632813,2251,1,2252,9,2252.6902567239217
1,2212.6876917341037,2252,1,2253,9,2253.690272237554
5,2210.9731469541116,2256,0,2257,9,2257.6903342962705
2,2236.333502126751,2260,0,2261,9,2261.6903963616883
2,2251.6879747084877,2261,0,2262,9,2262.6904118790894
3,2255.066341273693,2264,0,2265,9,2265.690458433805
1,2240.620162647992,2265,0,2266,9,2266.6904739528804
2,2260.8642321466737,2267,0,2268,9,2268.6905049922875
5,2225.9735629801066,2269,0,2270,9,2270.690536033368
1,2245.550873514904,2274,0,2275,9,2275.6906136433918
5,2251.76956138383,2277,0,2278,9,2278.6906602144254
2,2268.4173021506313,2284,0,2285,9,2285.6907688948054
0,2273.7516452684304,2286,0,2287,9,2287.690799950105
5,2273.710291309769,2287,1,2288,9,2288.6908154783814
3,2287.1882554827207,2300,0,2301,9,2301.6910173839924
1,2266.7663283992383,2303,1,2304,9,2304.691063987617
4,2274.912647000478,2311,1,2312,9,2312.691188282313
2,2326.9639939467615,2340,0,2341,9,2341.6916390742813
5,2294.2371896458126,2348,2,2349,9,2349.6917634923293
0,2279.9162403159216,2352,2,2353,9,2353.69182571134
4,2286.2144288050536,2355,1,2356,9,2356.6918723799654
5,2318.946811591981,2359,0,2360,9,2360.6919346106206
0,2303.621176783674,2364,0,2365,9,2365.692012408294
1,2354.834588180022,2366,0,2367,9,2367.6920435302727
0,2312.1195159433873,2373,1,2374,9,2374.692152470285
0,2318.5182687814627,2375,0,2376,9,2376.692183599741
4,2318.906771932134,2378,1,2379,9,2379.6922302970397
1,2376.107314956562,2379,0,2380,9,2380.6922458636363
0,2343.069821816941,2384,0,2385,9,2385.6923237028454
4,2324.9305329821104,2389,1,2390,9,2390.6924015524296
3,2379.2219947666395,2392,0,2393,9,2393.6924482671584
0,2369.7960009111816,2396,0,2397,9,2397.69251055927
4,2331.056222877875,2402,0,2403,9,2403.6926040098756
0,2392.1390238040253,2404,0,2405,9,2405.6926351633933
1,2394.1411923098963,2410,0,2411,9,2411.6927286338914
4,2406.512864142662,2417,0,2418,9,2418.692837701652
2,2417.1491391489603,2423,0,2424,9,2424.6929312044513
2,2422.5268630561554,2427,0,2428,9,2428.6929935479275
4,2410.9548289119066,2430,0,2431,9,2431.693040309879
1,2425.513963940965,2437,0,2438,9,2438.6931494355745
2,2432.933370754744,2441,0,2442,9,2442.6932118022105
1,2428.3403517575057,2450,1,2451,9,2451.6933521513174
1,2428.5969791578846,2452,0,2453,9,2453.693383344552
4,2415.297140035281,2453,1,2454,9,2454.6933989417885
5,2323.1378620556516,2456,3,2457,9,2457.693445735976
1,2453.955454711004,2458,0,2459,9,2459.6934769341656
0,2463.627989791677,2468,0,2469,9,2469.6936329498762
0,2469.3846172932795,2471,0,2472,9,2472.6936797626345
5,2350.845388542573,2472,0,2473,9,2473.6936953677123
5,2374.1564805173157,2474,0,2475,9,2475.693726579105
4,2470.5995678402605,2480,0,2481,9,2481.6938202231768
5,2377.82632109166,2484,0,2485,9,2485.6938826608016
2,2455.5689348986284,2488,1,2489,9,2489.693945105019
3,2430.8433531350834,2489,2,2490,9,2490.693960717103
5,2431.114474717623,2495,0,2496,9,2496.6940543982564
1,2493.364173737515,2498,0,2499,9,2499.6941012443917
3,2486.3361692143076,2501,0,2502,9,2502.6941480942314
2,2461.0141405090535,2503,0,2504,9,2504.6941793295155
5,2471.6676285048406,2506,0,2507,9,2507.694226185528
3,2507.088225812791,2508,0,2509,9,2509.694257424926
1,2493.3769989941666,2509,0,2510,9,2510.6942730452424
5,2476.392204984316,2520,0,2521,9,2521.6944448958598
1,2502.6797961796074,2523,0,2524,9,2524.694491772842
4,2492.548263648183,2527,1,2528,9,2528.6945542812373
2,2485.1272083700255,2531,1,2532,9,2532.694616796204
4,2501.2023684297906,2532,0,2533,9,2533.694632425973
2,2486.256540627668,2533,0,2534,9,2534.694648056152
2,2500.4535507001983,2538,0,2539,9,2539.6947262132057
5,2539.638789916883,2551,0,2552,9,2552.6949294695582
0,2540.5989332126105,2553,0,2554,9,2554.6949607459187
3,2559.879971209855,2563,0,2564,9,2564.695117152317
4,2548.595217600336,2564,0,2565,9,2565.6951327952106
0,2557.8891758994637,2565,0,2566,9,2566.695148438514
5,2553.0417570965824,2567,0,2568,9,2568.6951797263496
5,2553.8195594752015,2570,0,2571,9,2571.6952266611747
1,2561.9566490453894,2573,0,2574,9,2574.695273599685
5,2570.1126230299756,2575,0,2576,9,2576.6953048940727
2,2570.0195207996007,2584,0,2585,9,2585.6954457390766
2,2584.5883174615437,2589,0,2590,9,2590.6955240006205
0,2587.5932820219314,2590,0,2591,9,2591.695539654156
1,2587.88160034649,2591,0,2592,9,2592.6955553081007
4,2585.466547921489,2600,1,2601,9,2601.6956962119984
4,2596.617334757822,2602,0,2603,9,2603.6957275284713
2,2595.095555813417,2603,0,2604,9,2604.6957431873207
3,2583.465648348299,2607,1,2608,9,2608.695805826803
3,2605.873058985486,2609,0,2610,9,2610.695837148994
4,2612.906004334531,2615,0,2616,9,2616.695931125369
3,2612.4917604326674,2617,0,2618,9,2618.6959624540928
4,2613.131101780418,2620,0,2621,9,2621.6960094502397
0,2620.11920195817,2622,0,2623,9,2623.6960407830447
5,2616.837002275418,2628,0,2629,9,2629.6961347912493
2,2616.3908647217954,2631,0,2632,9,2632.6961818008576
0,2627.1032612753866,2644,1,2645,9,2645.6963855515514
0,2628.002710659313,2656,0,2657,9,2657.696573690216
2,2647.87391694922,2657,0,2658,9,2658.6965893710844
0,2631.9565449921242,2658,0,2659,9,2659.6966050523597
0,2651.646030104901,2661,0,2662,9,2662.696652098626
5,2624.936394267333,2665,1,2666,9,2666.6967148326776
1,2649.4009207637746,2669,1,2670,9,2670.6967775732364
5,2648.6038506168798,2676,0,2677,9,2677.6968873848673
5,2672.8019984491616,2679,0,2680,9,2680.6969344530917
3,2652.5428926137233,2694,1,2695,9,2695.697169849049
2,2669.8131772175643,2695,1,2696,9,2696.6971855453608
0,2670.8775720807444,2696,1,2697,9,2697.6972012420783
0,2693.9095889085525,2697,0,2698,9,2698.697216939202
4,2692.1714385613936,2699,0,2700,9,2700.6972483346663
2,2677.93205769994,2711,0,2712,9,2712.6974367415264
4,2696.5953728490736,2714,0,2715,9,2715.6974838523643
0,2714.0922086678493,2716,0,2717,9,2717.697515261616
3,2707.9399694347726,2718,0,2719,9,2719.697546672489
2,2719.7851679485225,2722,0,2723,9,2723.697609499096
4,2720.5014941844393,2732,0,2733,9,2733.697766593965
4,2733.9174106125984,2734,0,2735,9,2735.6977980177967
2,2732.0661608958007,2735,0,2736,9,2736.69781373032
5,2734.659322248847,2742,0,2743,9,2743.6979237293103
2,2735.1488018188884,2743,0,2744,9,2744.69793944507
0,2742.1938936770703,2744,0,2745,9,2745.6979551612344
4,2758.5706822066336,2763,0,2764,9,2764.69825384516
3,2745.4442877682873,2773,1,2774,9,2774.6984111057996
5,2734.6634650974224,2774,1,2775,9,2775.6984268340834
1,2759.305912524848,2775,0,2776,9,2776.698442562771
5,2785.47931908853,2787,0,2788,9,2788.69863133849
3,2754.527822766346,2788,0,2789,9,2789.6986470724214
1,2781.3524175715443,2789,0,2790,9,2790.6986628067557
5,2788.1718100143544,2799,0,2800,9,2800.698820172266
3,2780.638319619465,2801,0,2802,9,2802.698851650203
0,2749.440594338883,2815,2,2816,9,2816.6990720408585
3,2807.2674255244624,2820,0,2821,9,2821.6991507709236
2,2791.1877459052102,2822,1,2823,9,2823.699182265765
0,2762.2147266352213,2830,0,2831,9,2831.699308261216
0,2787.873084964528,2834,0,2835,9,2835.699371268589
2,2829.0123518162923,2838,0,2839,9,2839.699434282391
1,2829.9332712293854,2840,0,2841,9,2841.699465791702
1,2845.4490890598695,2850,0,2851,9,2851.699623362352
4,2770.480222142793,2852,2,2853,9,2853.6996548812995
0,2840.3306308129722,2856,0,2857,9,2857.6997179240093
2,2851.9973304709365,2858,1,2859,9,2859.6997494477714
5,2847.6764106082364,2863,0,2864,9,2864.6998282641957
4,2785.329112363148,2866,1,2867,9,2867.6998755588625
4,2809.0701531625923,2869,0,2870,9,2870.699922857137
3,2860.0325584269854,2871,0,2872,9,2872.699954391324
4,2831.5098880932674,2872,0,2873,9,2873.699970159019
4,2831.5190802089396,2874,0,2875,9,2875.7000016956104
3,2860.2524275869314,2879,0,2880,9,2880.7000805441007
3,2871.1166134995337,2883,0,2884,9,2884.700143630102
4,2859.3309230484465,2886,0,2887,9,2887.7001909488076
4,2865.5123669506524,2890,0,2891,9,2891.7002540460194
4,2872.521075149926,2894,0,2895,9,2895.700317149634
1,2888.6998744942844,2902,0,2903,9,2903.7004433760662
2,2899.0487301569865,2910,0,2911,9,2911.7005696280894
1,2897.251102921792,2916,0,2917,9,2917.700664333892
4,2912.2870474995393,2919,0,2920,9,2920.7007116921864
5,2923.1503272095997,2925,0,2926,9,2926.700806419557
5,2943.4391136073605,2952,0,2953,9,2953.701232870478
5,2955.902633482717,2958,0,2959,9,2959.701327676813
4,2969.98543415931,2973,0,2974,9,2974.701564755362
1,2968.5813372636217,2975,0,2976,9,2976.7015963726003
3,2973.1881847375603,2979,0,2980,9,2980.7016596118497
1,2981.250359734369,2992,0,2993,9,2993.701865183341
4,3014.8147513564672,3019,0,3020,9,3020.702292353974
1,3019.3649846770018,3020,0,3021,9,3021.7023081806633
0,3010.228421995216,3023,0,3024,9,3024.7023556631093
4,3020.54205925486,3034,0,3035,9,3035.702529795928
0,3024.8342756002307,3038,0,3039,9,3039.7025931288376
3,3039.904614697205,3051,0,3052,9,3052.702799004538
1,3046.4213434750377,3052,0,3053,9,3053.7028148439003
5,3055.029128442056,3066,0,3067,9,3067.7030366364943
5,3062.1543098375505,3067,0,3068,9,3068.703052481787
0,3080.3947512380905,3091,0,3092,9,3092.7034328872915
3,3086.8163523064136,3099,0,3100,9,3100.7035597396366
1,3091.532925603556,3106,0,3107,9,3107.703670756136
3,3098.9723506651444,3112,0,3113,9,3113.7037659285033
1,3096.811603074703,3122,0,3123,9,3123.703924580621
3,3107.3468647956033,3124,0,3125,9,3125.7039563157687
0,3131.0871562866764,3133,0,3134,9,3134.704099143408
3,3117.200749329513,3136,0,3137,9,3137.704146759701
5,3131.2005536075594,3138,0,3139,9,3139.7041785058623
5,3133.7631560187187,3152,0,3153,9,3153.7044007730087
2,3143.77879978898,3159,0,3160,9,3160.7045119354525
2,3145.8782509213474,3162,0,3163,9,3163.7045595823884
3,3135.692565290555,3163,1,3164,9,3164.704575465485
1,3133.96172777161,3164,1,3165,9,3165.7045913489746
4,3161.3859607233135,3166,0,3167,9,3167.7046231171303
1,3157.700399882052,3178,1,3179,9,3179.7048137590127
1,3175.4182102235077,3189,0,3190,9,3190.70498856366
2,3161.2606549935426,3192,1,3193,9,3193.7050362458817
0,3184.727969540125,3195,0,3196,9,3196.705083931628
2,3165.947375050121,3198,0,3199,9,3199.7051316208976
2,3173.635639493495,3205,0,3206,9,3206.7052429095593
2,3188.677597512906,3206,0,3207,9,3207.705258809505
2,3190.970971405797,3213,0,3214,9,3214.7053701200743
4,3209.664376049013,3215,0,3216,9,3216.705401926614
3,3221.0390416539553,3230,0,3231,9,3231.7056405254903
5,3245.8613587676264,3253,0,3254,9,3254.706006547729
5,3248.4804542375723,3265,0,3266,9,3266.7061975977504
0,3271.5218104399432,3274,0,3275,9,3275.7063409220814
5,3287.476760312489,3299,0,3300,9,3300.706739210608
5,3304.3912500039155,3318,0,3319,9,3319.7070420723426
4,3313.5930806904144,3319,1,3320,9,3320.707058016316
4,3316.068751076022,3321,0,3322,9,3322.707089905427
4,3320.6450288342717,3325,0,3326,9,3326.707153688305
0,3318.639072823263,3348,1,3349,9,3349.7075205602296
4,3338.2109663955334,3351,0,3352,9,3352.707568428198
0,3336.6160345050994,3355,0,3356,9,3356.707632257576
1,3288.1191986561166,3362,2,3363,9,3363.7077439738864
1,3326.4666574837015,3363,0,3364,9,3364.7077599349072
2,3282.2798517372303,3368,2,3369,9,3369.707839745811
0,3346.5911253909376,3370,0,3371,9,3371.7078716728793
2,3296.8447096079763,3371,0,3372,9,3372.7078876369937
2,3307.9269686561893,3377,0,3378,9,3378.7079834297956
1,3347.939413741423,3379,1,3380,9,3380.7080153638212
2,3324.2128004250176,3381,0,3382,9,3382.708047299392
2,3364.5681947532157,3384,0,3385,9,3385.708095205646
4,3359.510656366005,3393,1,3394,9,3394.7082389452594
0,3393.212992387111,3404,0,3405,9,3405.7084146694633
2,3394.9534959035363,3407,0,3408,9,3408.7084626023466
4,3407.0900195558947,3414,0,3415,9,3415.708574459235
0,3400.580923608306,3418,1,3419,9,3419.708638385936
2,3398.090475541427,3419,1,3420,9,3420.7086543685746
2,3419.3960395562144,3422,0,3423,9,3423.708702318801
2,3421.9705024258797,3432,0,3433,9,3433.708862177921
2,3436.811516976032,3440,0,3441,9,3441.7089900929304
4,3429.3619363630723,3444,0,3445,9,3445.7090540596673
2,3440.5050729267264,3445,0,3446,9,3446.709070052313
0,3460.7460497626753,3462,0,3463,9,3463.7093419860994
0,3464.705279603933,3470,0,3471,9,3471.7094699933527
3,3461.714084772962,3475,0,3476,9,3476.7095500103615
4,3466.7679538173584,3479,0,3480,9,3480.7096140308754
5,3476.170168163745,3490,1,3491,9,3491.7097901189272
4,3493.8704619711316,3495,0,3496,9,3496.709870174284
0,3468.581737729802,3497,2,3498,9,3498.709902199109
2,3489.320636780404,3498,0,3499,9,3499.709918212096
3,3470.204043365168,3503,1,3504,9,3504.7099982827763
1,3503.7167129133923,3510,0,3511,9,3511.7101103978107
0,3470.5171603640674,3513,0,3514,9,3514.7101584528523
5,3501.501979959916,3514,0,3515,9,3515.710174471965
3,3472.6365208516677,3519,0,3520,9,3520.7102545732664
0,3471.384067186171,3523,0,3524,9,3524.710318661192
5,3510.17665377015,3528,0,3529,9,3529.710398779702
1,3521.43664233321,3530,0,3531,9,3531.7104308297817
4,3521.285851645463,3533,0,3534,9,3534.7104789077675
3,3497.8212394702496,3534,0,3535,9,3535.710494934527
3,3502.488499285312,3535,0,3536,9,3536.7105109616687
0,3491.818878655224,3536,0,3537,9,3537.710526989192
4,3545.9051997441584,3546,0,3547,9,3547.7106872854333
3,3504.375053941791,3547,0,3548,9,3548.7107033171574
3,3512.5276297292976,3551,0,3552,9,3552.7107674478702
0,3532.9147161868636,3552,0,3553,9,3553.7107834815024
1,3550.113759018429,3554,0,3555,9,3555.710815549912
3,3560.8267738604277,3569,1,3570,9,3570.7110561116074
5,3570.0235803616674,3573,0,3574,9,3574.7111202758783
4,3580.5753349058314,3588,0,3589,9,3589.711360946169
5,3580.698814828447,3591,0,3592,9,3592.7114090905056
0,3566.196161201325,3599,1,3600,9,3600.7115374921427
5,3581.009142072202,3603,0,3604,9,3604.711601702088
5,3582.5812053152836,3605,0,3606,9,3606.711633809342
3,3596.02856736825,3607,0,3608,9,3608.7116659181165
0,3595.6621041115277,3615,0,3616,9,3616.7117943684134
5,3585.821917243027,3617,0,3618,9,3618.7118264847863
5,3600.4131170908418,3618,0,3619,9,3619.7118425435424
3,3604.380263079549,3621,0,3622,9,3622.7118907220893
5,3608.1054133788252,3622,0,3623,9,3623.711906782364
0,3622.2329363511235,3626,0,3627,9,3627.7119710272605
2,3623.064048891978,3627,0,3628,9,3628.7119870894335
2,3624.4204740887185,3633,0,3634,9,3634.712083470439
5,3621.919104910409,3638,1,3639,9,3639.712163798376
1,3561.6687133678715,3640,2,3641,9,3641.7121959322053
4,3632.8503961627985,3641,0,3642,9,3642.7122119996884
5,3622.898710155918,3644,0,3645,9,3645.7122602044133
1,3599.3513053520946,3647,0,3648,9,3648.712308412549
5,3643.404390111052,3650,0,3651,9,3651.7123566240957
