i,timestamp,t_time,collisions
0,1928.095981816948,3459,0
0,1928.367978895335,3460,0
0,1934.4122338834181,3461,0
0,1940.828993393784,3462,0
0,1941.7499219554154,3463,0
0,1943.0921160553173,3464,0
0,1946.3620558809255,3465,0
0,1948.242072826102,3466,0
0,1957.8848305845845,3467,0
0,1960.4847622937875,3468,0
0,1963.0257191543376,3469,0
0,1966.2332811805118,3470,0
0,1974.6329612295963,3472,1
0,1974.8949208641068,3473,0
0,1974.9201221404228,3474,0
0,1982.8118429421647,3475,0
0,1990.9354106154856,3476,0
0,1991.608232512063,3477,0
0,1993.4294904762878,3478,0
0,1993.8378735220006,3479,0
0,1996.0111023355773,3480,0
0,2003.1371342740479,3481,0
0,2009.0755150458006,3482,0
0,2010.4400569194204,3483,0
0,2017.5272385422302,3484,0
0,2021.564469606499,3485,0
0,2021.6442971718518,3486,0
0,2025.7928286522254,3487,0
0,2027.5638341033675,3488,0
0,2030.9232557022967,3489,0
0,2050.9398981689233,3490,0
0,2051.432094833973,3491,0
0,2051.55751944623,3493,1
0,2053.491740214783,3494,0
0,2054.1455086204332,3496,1
0,2055.405806152601,3497,0
0,2059.761306578215,3498,0
0,2080.700400121221,3499,0
0,2083.127775880649,3500,0
0,2088.9799110846034,3501,0
0,2097.4149034291163,3502,0
0,2106.112849693344,3503,0
0,2109.0590022160436,3504,0
0,2118.4423576383733,3505,0
0,2118.6461869358377,3506,0
0,2138.1039600111712,3507,0
0,2143.086998392921,3508,0
0,2143.304708292153,3509,0
0,2147.280533861495,3510,0
0,2151.0825726100356,3511,0
0,2154.445915549691,3512,0
0,2156.5355391528765,3513,0
0,2164.431555965231,3514,0
0,2171.455377497221,3515,0
0,2171.929361549075,3516,0
0,2176.291541466425,3517,0
0,2180.065626984595,3518,0
0,2182.1102869424326,3519,0
0,2196.261886406762,3520,0
0,2198.6196542557564,3521,0
0,2211.4564428076983,3522,0
0,2211.4781767621744,3523,0
0,2211.6109970747625,3524,0
0,2213.070611481583,3525,0
0,2216.4536596338567,3526,0
0,2226.353565884565,3527,0
0,2236.0680314940287,3528,0
0,2240.3625508145124,3529,0
0,2242.490630119131,3530,0
0,2244.7843701906877,3531,0
0,2247.913699661319,3532,0
0,2253.729730505509,3533,0
0,2253.867030862394,3534,0
0,2258.2987752691347,3535,0
0,2259.108107725082,3537,1
0,2264.9051532805106,3538,0
0,2271.6710030897966,3539,0
0,2278.8116481761213,3540,0
0,2282.41100040505,3541,0
0,2292.9375790513827,3542,0
0,2294.6578637192993,3543,0
0,2300.4527324154137,3544,0
0,2302.0203648425263,3545,0
0,2304.827737176822,3546,0
0,2308.279895655478,3547,0
0,2309.659628719345,3548,0
0,2311.6162820961385,3549,0
0,2317.0443378587,3550,0
0,2319.9465694726387,3551,0
0,2321.5758549352213,3552,0
3,3048.542305780773,3555,1
3,3051.4113919204683,3557,1
3,3056.349834032445,3559,1
3,3057.2887170498966,3560,0
3,3068.918739636646,3561,0
3,3071.8920895167744,3562,0
3,3073.2875456464853,3563,0
3,3085.5760718645256,3564,0
3,3096.186803260903,3565,0
3,3099.873377728055,3566,0
3,3103.4833222389707,3567,0
3,3107.8838885427085,3568,0
3,3111.686675822289,3569,0
3,3114.5924204166963,3570,0
3,3133.5230101327948,3571,0
3,3134.246559821187,3572,0
3,3136.6744646759153,3574,1
3,3141.344656002452,3575,0
3,3149.3772512323017,3576,0
3,3152.184679732257,3577,0
3,3156.4912594950465,3578,0
3,3162.0192422287896,3579,0
3,3162.575535972215,3580,0
3,3163.2906333194346,3581,0
3,3174.6371986606637,3582,0
3,3179.347437061349,3583,0
3,3184.369428587609,3584,0
3,3195.835841542188,3585,0
3,3201.2364442960125,3586,0
3,3214.9228443644083,3587,0
3,3222.713152657907,3588,0
3,3223.3897304946954,3590,1
3,3226.366319301469,3591,0
3,3226.890640229281,3592,0
3,3228.2684789092496,3593,0
3,3235.330947419425,3594,0
3,3240.8534403416766,3595,0
3,3241.530899042479,3596,0
3,3246.5458766465717,3597,0
3,3247.47919615624,3598,0
3,3262.92902224023,3599,0
3,3266.605651702735,3600,0
3,3268.4647139575195,3601,0
3,3271.505299452959,3602,0
3,3273.6324268063613,3603,0
3,3274.1180280893213,3604,0
3,3277.5291130824003,3605,0
3,3281.6291741934856,3607,1
3,3283.242467008367,3608,0
3,3286.2859101770005,3609,0
3,3287.052721575668,3610,0
3,3291.6569125987407,3611,0
3,3297.1108660224345,3612,0
3,3309.85997396885,3613,0
3,3316.9727395933123,3614,0
3,3330.04337248532,3615,0
3,3330.1313730842116,3616,0
3,3345.9610238279447,3617,0
3,3346.8497104926146,3618,0
3,3350.716857577279,3619,0
3,3361.815558002829,3620,0
3,3363.2424648289666,3621,0
3,3374.982658139003,3622,0
3,3375.7727059218396,3623,0
3,3380.1389141996524,3624,0
3,3380.3742449351175,3625,0
3,3384.4348812233256,3626,0
3,3385.1602456947103,3627,0
3,3390.1184242946647,3628,0
3,3394.2417880710045,3629,0
3,3396.789087409192,3630,0
3,3397.132805860767,3631,0
3,3404.9572402389167,3632,0
3,3407.644408754979,3633,0
3,3407.8010667362487,3634,0
3,3409.36950175202,3635,0
3,3417.0370191049715,3636,0
3,3418.2124919482626,3637,0
3,3422.3941878716496,3638,0
3,3425.3684984094216,3639,0
3,3425.6263050535995,3640,0
3,3428.490386065066,3641,0
3,3437.474431060112,3642,0
3,3437.7065724947,3643,0
3,3440.897946288591,3644,0
3,3445.105813403875,3645,0
3,3445.282820888964,3646,0
3,3454.840389889686,3647,0
3,3456.6809507035855,3648,0
3,3458.7949335938233,3649,0
3,3461.0284983403076,3651,1
3,3462.3948205928127,3652,0
3,3463.2856083290812,3653,0
3,3487.7163991062716,3654,0
3,3488.2135692311335,3655,0
3,3488.7428799728796,3656,0
3,3489.9442047773073,3657,0
3,3497.472609307427,3658,0
3,3497.681054137251,3659,0
3,3502.5637773805797,3660,0
3,3510.1965923100056,3661,0
3,3519.577240046094,3662,0
3,3519.8369010902334,3663,0
3,3521.4285507401796,3664,0
3,3540.813447344136,3665,0
3,3546.765916854979,3666,0
3,3559.9522827126066,3667,0
3,3564.4787189410104,3668,0
3,3572.388686909045,3669,0
3,3572.716883398942,3670,0
3,3572.7582068632805,3671,0
3,3572.9668475032327,3672,0
3,3575.323739243345,3673,0
3,3575.8825434734886,3674,0
3,3581.0843184425426,3675,0
3,3584.116822169565,3676,0
3,3592.179171165854,3677,0
3,3593.1987078051106,3678,0
3,3603.5209014343163,3679,0
3,3603.68165194865,3680,0
3,3610.627488263457,3681,0
3,3612.104839900036,3682,0
3,3613.9287306690817,3683,0
3,3617.1254055872037,3684,0
3,3618.523979155884,3685,0
3,3619.7435894081827,3686,0
3,3622.1269806589185,3687,0
3,3626.114791813271,3688,0
3,3628.304822722788,3689,0
3,3628.509877078304,3690,0
3,3630.615026696016,3691,0
3,3632.289989851783,3692,0
3,3633.457535693325,3693,0
3,3635.8435695018734,3694,0
3,3637.961898621446,3695,0
3,3645.003623563084,3696,0
3,3648.6205507057903,3697,0
3,3650.9601879537986,3698,0
3,3656.419887587753,3699,0
3,3657.3936141947124,3700,0
3,3662.52036504824,3701,0
3,3663.6735935795386,3702,0
3,3664.9046104239674,3703,0
3,3669.1501594268057,3704,0
3,3676.0868885168757,3705,0
3,3680.0422838934996,3706,0
3,3686.777519500351,3707,0
3,3692.5226535737565,3708,0
3,3693.206383818187,3709,0
3,3700.0591144965088,3710,0
3,3702.1494846335013,3711,0
3,3703.195257281482,3712,0
3,3711.4882959496745,3713,0
3,3715.7908404772534,3716,0
3,3717.3446682266167,3718,0
2,2925.798778607911,3721,1
2,2929.670637945595,3722,0
2,2931.0475446653936,3725,2
2,2932.811563380323,3726,0
2,2933.718770122468,3727,0
2,2940.722013935033,3728,0
2,2940.8363774171885,3732,2
2,2946.435678122009,3734,1
2,2952.479234362737,3735,0
2,2962.1347483316035,3736,0
2,2964.9270903704287,3738,1
2,2989.9671484442974,3739,0
2,2991.3273199237833,3744,2
2,3001.4203881828294,3745,0
2,3011.5122097882336,3746,0
2,3013.6313133011454,3747,0
2,3022.6590507419273,3748,0
2,3026.384977155933,3749,0
2,3034.3057092583617,3750,0
2,3041.3513229889622,3751,0
2,3044.5425065792206,3752,0
2,3049.9291735283746,3753,0
2,3052.843346595471,3754,0
2,3057.493406226632,3755,0
2,3058.7097995766367,3756,0
2,3061.6424374641424,3758,1
2,3062.879833314544,3759,0
2,3064.6156836384203,3760,0
2,3065.4587918544585,3761,0
2,3068.9893254729204,3762,0
2,3082.788360024583,3763,0
2,3087.729937938649,3764,0
2,3097.453867433369,3765,0
2,3097.9186658249214,3766,0
2,3099.419222619995,3767,0
2,3104.533097537606,3768,0
2,3107.4845789046826,3769,0
2,3108.486409875899,3770,0
2,3113.8808204280244,3771,0
2,3120.5097674252306,3773,1
2,3132.0417835140097,3774,0
2,3132.393263906126,3775,0
2,3133.994941719532,3776,0
2,3136.082320265157,3777,0
2,3141.9426383728232,3778,0
2,3143.4562671262233,3779,0
2,3145.7385166914173,3780,0
2,3147.2787635081218,3781,0
2,3151.3096785145767,3782,0
2,3151.436195273353,3783,0
2,3152.1131592635197,3784,0
2,3157.608135430382,3785,0
2,3161.8333693717896,3786,0
2,3162.3385800486194,3787,0
2,3166.3679618443566,3788,0
2,3172.8982214333723,3789,0
2,3177.785716030725,3790,0
2,3180.83098922016,3791,0
2,3181.368826786938,3792,0
2,3184.490880864117,3793,0
2,3185.3218693053327,3794,0
2,3185.9500978273886,3795,0
2,3186.294151138955,3796,0
2,3190.680809771528,3797,0
2,3195.436083157563,3798,0
2,3198.0237096290202,3799,0
2,3199.743367208312,3800,0
2,3203.8286710156976,3801,0
2,3204.6150916020347,3802,0
2,3205.0012635849257,3803,0
2,3212.636868043363,3804,0
2,3214.3020549315825,3805,0
2,3218.3408154624876,3807,1
2,3225.9622437784537,3808,0
2,3231.4955316945316,3809,0
2,3233.0846512110015,3810,0
2,3234.769696275389,3811,0
2,3235.3911757672345,3812,0
2,3240.6173887042014,3813,0
2,3242.5016510663736,3814,0
2,3242.9148806361422,3815,0
2,3243.7577938620384,3816,0
2,3246.522583418192,3818,1
2,3249.057669370431,3819,0
2,3250.1930745607892,3820,0
2,3254.1767446974072,3821,0
2,3258.3138609096054,3822,0
2,3263.8518850475357,3823,0
2,3273.8054733083254,3824,0
2,3274.5385438599906,3825,0
2,3275.4166409214185,3826,0
2,3276.374053984543,3827,0
2,3278.9083455051104,3828,0
2,3280.2922097350597,3829,0
2,3282.108778002078,3830,0
2,3285.485572696759,3831,0
2,3287.2442018167394,3832,0
2,3287.416607392414,3833,0
2,3287.9115097254944,3834,0
2,3290.2389618652755,3835,0
2,3291.190393068288,3836,0
2,3292.5581858917567,3837,0
2,3299.46467179706,3838,0
2,3299.773793512379,3839,0
2,3301.878055411179,3840,0
2,3307.304421247652,3841,0
2,3309.0433062432458,3842,0
2,3315.0937489197554,3843,0
2,3318.101299156904,3844,0
2,3318.466365212291,3845,0
2,3318.9390217462146,3846,0
2,3321.6279912035325,3847,0
2,3321.7147264784926,3848,0
2,3327.8095294543673,3849,0
2,3331.390672294779,3850,0
2,3334.455390570291,3851,0
2,3338.009127327063,3852,0
2,3349.0112863179497,3853,0
2,3354.5774260995613,3854,0
2,3356.7990060744364,3855,0
2,3358.9595462731468,3856,0
2,3360.69940652186,3857,0
2,3362.7418121278665,3858,0
2,3371.5774085601047,3859,0
2,3372.28585338009,3860,0
2,3372.59388230686,3861,0
2,3375.823516424049,3862,0
2,3377.0717411078344,3864,1
2,3378.750163751033,3865,0
2,3379.1814826234554,3866,0
2,3380.4763016706806,3867,0
2,3381.686113248118,3868,0
2,3381.737906610387,3869,0
2,3387.3286664237025,3870,0
2,3388.1023183223483,3871,0
2,3388.1782189124274,3872,0
2,3388.955847667869,3873,0
2,3390.9803610901363,3874,0
2,3391.140564548388,3875,0
2,3392.056824214585,3876,0
2,3402.4718623698395,3877,0
2,3410.7845950925384,3878,0
2,3423.5478850836716,3879,0
0,2334.797242022326,3885,2
0,2342.7766223300514,3886,0
0,2344.802052528478,3888,1
0,2345.556498434364,3889,0
0,2346.4927067151475,3890,0
0,2353.0156552557196,3891,0
0,2358.6246327968297,3892,0
0,2368.3599477453827,3894,1
0,2378.866275395566,3895,0
0,2381.9067887730444,3896,0
0,2386.2713764089035,3897,0
0,2392.549321656995,3898,0
0,2399.5201377907633,3900,1
0,2399.9544912098972,3901,0
0,2403.821735626185,3902,0
0,2409.3668559518296,3903,0
0,2410.1700520937607,3904,0
0,2414.3537862453427,3905,0
0,2416.1870332379353,3906,0
0,2421.943449523834,3907,0
0,2425.6806794865483,3908,0
0,2426.928549234114,3909,0
0,2431.9161519470636,3910,0
0,2435.25243803379,3911,0
0,2440.999186173886,3912,0
0,2442.197384117726,3913,0
0,2443.7645076907916,3914,0
0,2446.7511605204963,3915,0
0,2446.7570528644055,3916,0
0,2447.3290110261996,3917,0
0,2449.5067231291464,3918,0
0,2451.0907337244344,3919,0
0,2451.8672086091524,3920,0
0,2460.7975129980355,3921,0
0,2461.382233192739,3922,0
0,2466.5912632491363,3923,0
0,2476.858189912207,3924,0
0,2478.941923911881,3925,0
0,2480.2587006320978,3926,0
0,2483.239227248722,3927,0
0,2485.378597081954,3928,0
0,2485.3980559913402,3929,0
0,2490.062064266447,3930,0
0,2495.4336329241432,3931,0
0,2496.7881027571198,3932,0
0,2499.877915608497,3933,0
0,2502.0923961060957,3934,0
0,2507.913582655854,3935,0
0,2519.299412830686,3936,0
0,2525.2374961067935,3937,0
0,2530.9557705182474,3938,0
0,2541.0484435703743,3939,0
0,2549.440042531592,3940,0
0,2564.6118471353548,3941,0
0,2568.1767978158473,3942,0
0,2584.2442337302386,3943,0
0,2591.334099243772,3944,0
0,2591.7641336040438,3945,0
0,2595.037406194251,3946,0
0,2595.1257788687753,3947,0
0,2602.067990123306,3948,0
0,2602.801051642837,3949,0
0,2603.180377910487,3950,0
0,2603.5397120940943,3951,0
0,2604.2565005360543,3952,0
0,2605.6715670857916,3953,0
0,2610.1446131452776,3954,0
0,2619.701915675543,3955,0
0,2620.393147122082,3956,0
0,2623.9862684439017,3957,0
0,2625.5538004763234,3958,0
0,2632.6339874279993,3960,1
0,2638.985328257207,3961,0
0,2648.963089956873,3962,0
0,2650.411264400619,3963,0
0,2656.2933807429836,3964,0
0,2659.5055897915636,3965,0
0,2659.867879401402,3966,0
0,2664.308558350497,3967,0
0,2669.566897453669,3968,0
0,2670.979909262201,3969,0
0,2674.426102497353,3970,0
0,2677.945608058897,3971,0
0,2679.7766010949636,3972,0
0,2680.5154497986737,3973,0
0,2688.8365881567765,3974,0
0,2692.7227285579706,3975,0
0,2697.17813460855,3976,0
0,2699.7022824557803,3977,0
0,2699.9575118571793,3978,0
0,2701.5184931776375,3979,0
0,2704.8534499908887,3980,0
0,2708.518543509449,3981,0
0,2709.9371889239337,3982,0
0,2712.8469777658343,3983,0
0,2716.0829511639936,3984,0
0,2716.9675642141924,3985,0
0,2721.4934090991187,3986,0
0,2723.5030521961644,3987,0
0,2730.3688310143993,3988,0
0,2731.379358394144,3989,0
0,2737.761599037904,3990,0
0,2738.2285679171523,3991,0
0,2738.8802206486844,3992,0
0,2740.5934323576107,3993,0
0,2742.658240479478,3994,0
0,2742.6619733349203,3995,0
3,3724.492874692529,3998,1
3,3725.505626258368,3999,0
3,3727.0639580916263,4001,1
3,3735.725798190423,4002,0
3,3736.551069659552,4006,2
3,3737.0733283471222,4007,0
3,3741.0672874234374,4008,0
3,3759.8241536259807,4009,0
3,3770.285862593208,4010,0
3,3770.483575328301,4011,0
3,3774.8165053015296,4012,0
3,3776.5440255186645,4013,0
3,3788.1095234423397,4014,0
3,3790.766774728591,4015,0
3,3793.659695937044,4017,1
2,3441.6938226780203,4023,2
2,3448.082653895884,4024,0
2,3448.6175655295788,4026,1
2,3448.9950178748777,4028,1
2,3452.1279196910036,4029,0
2,3452.98669120411,4030,0
2,3455.113771246593,4031,0
2,3455.7859213673296,4032,0
2,3457.7344434692463,4033,0
2,3458.9163287296747,4035,1
2,3467.8604338416876,4036,0
2,3473.0845883821157,4037,0
2,3474.0095739753324,4038,0
2,3477.329135987934,4039,0
2,3478.5422803264464,4040,0
2,3479.606690738449,4041,0
2,3479.635037303202,4042,0
2,3486.166242714787,4043,0
2,3492.3441442424064,4044,0
2,3495.3707240203903,4045,0
2,3495.484386274016,4046,0
2,3498.94743886776,4047,0
2,3504.1560117942317,4048,0
2,3504.7974627372505,4049,0
2,3509.3157921685706,4050,0
2,3512.6107875998114,4051,0
2,3520.6846628260073,4052,0
2,3538.230180488109,4053,0
2,3545.6514273385355,4054,0
2,3568.472414924145,4055,0
2,3574.732306854559,4056,0
2,3576.3275997139945,4057,0
2,3578.6711749699484,4058,0
2,3580.015448668461,4060,1
2,3581.416130502715,4061,0
2,3589.721609348177,4062,0
2,3591.974911297167,4063,0
2,3592.03744688591,4064,0
2,3592.605467620354,4065,0
2,3596.462228699523,4066,0
2,3599.021632839451,4067,0
2,3599.2424623420707,4068,0
2,3599.7852974428815,4069,0
2,3602.7193309091886,4070,0
2,3604.329705654415,4071,0
2,3606.128522650094,4072,0
2,3606.7772682544964,4073,0
2,3607.1249341007488,4074,0
2,3607.545587023573,4075,0
2,3608.482005945191,4076,0
2,3609.6756247794788,4077,0
2,3614.739778160761,4078,0
2,3615.959861443544,4079,0
2,3633.4995281732818,4080,0
2,3644.2500376470903,4081,0
2,3650.98424402945,4082,0
2,3665.0714209167018,4083,0
2,3671.527414257994,4084,0
2,3672.5292466375336,4085,0
2,3676.2114925373194,4086,0
2,3679.1779244520376,4087,0
2,3679.5764441474366,4088,0
2,3681.1668572121544,4089,0
2,3684.722827777641,4090,0
2,3688.7840401628814,4091,0
2,3690.093535909993,4092,0
2,3692.5166065505337,4093,0
2,3692.8097412513575,4094,0
2,3694.390878175617,4095,0
2,3696.8664480072093,4096,0
2,3699.616940524211,4097,0
2,3701.0677856396755,4098,0
2,3704.1658351217184,4099,0
2,3708.3160638331997,4100,0
2,3710.705052616797,4101,0
2,3711.0338932571985,4102,0
2,3715.6187387310297,4103,0
2,3723.1830613356105,4104,0
2,3728.431468949385,4105,0
2,3729.3251278016705,4107,1
2,3730.411811285051,4108,0
2,3736.6831058749203,4109,0
1,3324.056466355892,4114,2
1,3325.806009242588,4117,2
1,3326.0794067493625,4118,0
1,3336.46552247582,4119,0
1,3342.66353875582,4120,0
1,3346.543075960547,4121,0
1,3353.6311839587806,4122,0
1,3353.6470299641874,4123,0
1,3360.7766472732715,4124,0
1,3365.3964218875603,4126,1
1,3376.6810879333943,4127,0
1,3380.5292778225016,4128,0
1,3388.116210876265,4129,0
1,3389.8379143134594,4130,0
1,3390.0056557703624,4132,1
1,3390.903947348719,4134,1
1,3396.990319052138,4135,0
1,3397.6044863871534,4136,0
1,3404.668523129692,4137,0
1,3406.7968318420667,4139,1
1,3406.952040069288,4140,0
1,3417.0893497947436,4141,0
1,3426.0305579083783,4142,0
1,3427.473833901164,4143,0
1,3427.677397776893,4144,0
1,3439.7344683416495,4145,0
1,3441.0649207585598,4146,0
1,3442.08475974172,4147,0
1,3444.1781893946245,4148,0
1,3452.0870130082176,4149,0
1,3464.018593356479,4150,0
1,3469.0220873238723,4151,0
1,3484.8253307182085,4152,0
1,3489.378248555088,4153,0
1,3503.244668064009,4154,0
1,3505.9296201589837,4155,0
1,3507.815262841341,4156,0
1,3515.1064941299896,4157,0
1,3515.992513469333,4158,0
1,3535.648364919966,4159,0
1,3538.4670741672558,4160,0
1,3542.050029883733,4161,0
1,3563.663414637784,4162,0
1,3566.1114856499476,4163,0
1,3573.606481701783,4164,0
1,3573.734555485992,4165,0
1,3573.868453855245,4166,0
1,3576.442753573305,4167,0
1,3576.5844667388506,4168,0
1,3577.54996533605,4169,0
1,3581.5659139640406,4170,0
1,3587.1790860728606,4171,0
1,3587.5040764161017,4172,0
1,3593.3218060998906,4173,0
1,3600.374192339307,4174,0
1,3600.534223413995,4175,0
1,3603.9873076692684,4176,0
1,3605.2042343705702,4177,0
1,3606.870575459739,4178,0
1,3607.5263346453717,4179,0
1,3608.630130087996,4180,0
1,3610.7802597481527,4181,0
1,3611.254700865854,4182,0
1,3612.2566694983975,4183,0
1,3617.2828449064245,4184,0
1,3624.1495392677652,4185,0
1,3624.6959511848822,4186,0
0,2750.474796311866,4189,1
0,2751.430256891728,4190,0
0,2759.0761614569915,4195,2
0,2761.476106767579,4196,0
0,2776.4680270092313,4197,0
0,2777.966440197138,4198,0
0,2784.3028954451797,4199,0
0,2787.4154609586167,4200,0
0,2791.471483921535,4201,0
0,2791.6687821512432,4202,0
0,2795.5058274673743,4204,1
0,2796.1235046728752,4205,0
0,2799.24278792302,4206,0
0,2802.398212351141,4207,0
0,2802.694358668699,4208,0
0,2802.850677570314,4209,0
0,2805.3837002142927,4210,0
0,2812.2298285337065,4211,0
0,2821.791894622814,4212,0
0,2823.036128679604,4213,0
0,2828.327691882645,4214,0
0,2828.495341758404,4215,0
0,2830.702520465643,4216,0
0,2840.522098811775,4217,0
0,2841.3584638554207,4218,0
0,2846.441902964758,4219,0
0,2848.8726143293206,4220,0
0,2850.1062892533146,4221,0
0,2852.808701668643,4222,0
0,2855.083237833857,4223,0
0,2857.7288888673233,4224,0
0,2868.259397155106,4225,0
0,2875.0423072247627,4227,1
0,2878.888843360284,4228,0
0,2879.052327792301,4229,0
0,2881.0939742521623,4230,0
0,2883.9528216516796,4231,0
0,2891.561916080469,4232,0
0,2895.365615760783,4233,0
0,2898.6849107326734,4234,0
0,2901.5335528778533,4235,0
0,2902.445120195014,4236,0
0,2902.9858996999315,4237,0
0,2910.907663667199,4238,0
0,2920.694603125874,4239,0
0,2926.5813055998656,4240,0
0,2931.6648900986042,4241,0
0,2932.350108066973,4242,0
0,2945.1889597165296,4243,0
0,2951.577885233417,4244,0
0,2953.2084428038975,4245,0
0,2954.018030817289,4246,0
0,2954.135218832785,4247,0
0,2959.1133855146436,4248,0
0,2959.147623210963,4249,0
0,2960.5510060648685,4250,0
0,2963.2547073027363,4251,0
0,2965.5334210684296,4252,0
0,2970.098815878314,4253,0
0,2980.236412382627,4254,0
0,2982.104383008828,4255,0
0,2983.601722627381,4256,0
0,2985.028560246669,4257,0
0,2986.1461387266136,4258,0
0,2988.2681196077697,4259,0
0,2988.571624634735,4260,0
0,2989.1225214889328,4261,0
0,2990.573722703222,4262,0
0,3002.728727420789,4263,0
0,3016.0440685937624,4264,0
0,3017.731806137592,4265,0
0,3018.901490907061,4266,0
0,3029.013875991905,4267,0
0,3029.386621556166,4268,0
0,3031.5204357783264,4269,0
0,3035.9820532316567,4270,0
0,3036.0781229334048,4271,0
0,3038.216966355729,4272,0
0,3039.5694935225056,4273,0
0,3043.775895279931,4274,0
0,3045.6208647661856,4275,0
0,3048.6573678852324,4276,0
0,3059.006583190989,4277,0
0,3061.4437557399656,4278,0
0,3087.768259355536,4279,0
0,3102.5738736851094,4280,0
0,3102.8917804194675,4281,0
0,3109.1040203220514,4282,0
0,3111.7844973337824,4283,0
0,3115.3863896223343,4284,0
0,3115.9384030023675,4286,1
0,3116.7526163382786,4287,0
0,3117.3133233323592,4288,0
0,3123.2896864554114,4289,0
0,3131.656311781893,4290,0
0,3131.911353143322,4291,0
0,3155.2525036345005,4292,0
0,3155.5284384497613,4293,0
0,3157.8304347759995,4294,0
0,3162.0666690877165,4295,0
0,3162.936159840698,4296,0
0,3164.484939726067,4297,0
0,3176.777437381108,4298,0
0,3177.180357346322,4299,0
0,3177.464734805274,4300,0
0,3178.7082382851754,4301,0
0,3179.8939736507145,4302,0
0,3181.211193120475,4303,0
0,3198.63304936826,4304,0
0,3204.724521468958,4305,0
0,3205.2521192650424,4306,0
0,3206.3490306448994,4307,0
0,3206.5025036737134,4308,0
0,3209.780813044038,4309,0
0,3211.380862191609,4310,0
0,3214.0027737008127,4311,0
0,3217.6279486420394,4312,0
0,3221.885462366657,4313,0
0,3224.2555679116767,4314,0
0,3229.9932274689886,4315,0
0,3230.826419879556,4316,0
0,3233.0933403318268,4317,0
0,3234.7760481447654,4318,0
0,3235.6201192979534,4319,0
0,3240.4051513534014,4320,0
0,3241.162475204701,4321,0
0,3241.653948907948,4322,0
0,3242.6344448020864,4323,0
0,3242.6789607034975,4324,0
0,3243.6509631970866,4325,0
0,3248.21836803169,4326,0
0,3259.7694300737185,4327,0
0,3266.612997684546,4328,0
0,3274.8148246439323,4329,0
0,3281.541618586789,4330,0
0,3283.4593086600958,4331,0
0,3286.441582344176,4332,0
0,3287.6179515843646,4333,0
3,3795.82443269746,4337,2
3,3806.5771439693585,4338,0
3,3808.6715797517977,4339,0
2,3748.180853954673,4343,2
2,3757.923805441974,4344,0
2,3763.0806773846675,4346,1
2,3765.5797620564276,4347,0
2,3771.3461996874266,4349,1
2,3771.3949769845376,4350,0
2,3775.9656683347494,4352,1
2,3777.021709732368,4353,0
2,3786.9292465446347,4354,0
2,3791.84717780502,4355,0
2,3797.7263540035215,4356,0
2,3800.9678594846328,4357,0
2,3807.1173850501045,4358,0
2,3815.580942057721,4359,0
2,3817.1883728264097,4360,0
2,3824.2280303732273,4361,0
2,3824.722170567168,4362,0
2,3834.5926855178604,4363,0
2,3834.700601744621,4364,0
2,3840.826867977238,4365,0
2,3845.3883094076546,4366,0
2,3847.2313409447984,4367,0
2,3850.2364816919808,4368,0
2,3853.8588011653114,4369,0
2,3859.6614479017294,4370,0
2,3860.428649988342,4371,0
2,3866.015916583287,4372,0
2,3868.294194620509,4373,0
2,3870.7136558123066,4374,0
2,3871.6873754323283,4379,2
2,3873.6538979961415,4380,0
2,3875.546965744749,4382,1
2,3876.148308926859,4383,0
2,3899.1445595839527,4384,0
2,3899.7620469503468,4385,0
2,3905.0846358950857,4386,0
2,3909.4500916211705,4387,0
2,3912.560915185915,4388,0
2,3916.4790896813524,4389,0
2,3917.6584613117907,4391,1
2,3919.300978880171,4392,0
2,3919.9371979085586,4393,0
2,3920.2138266831053,4394,0
2,3921.0773057774304,4395,0
2,3930.464859686425,4396,0
2,3933.397900489508,4397,0
2,3934.183594587026,4398,0
2,3940.917157669112,4399,0
2,3941.5537203574513,4400,0
2,3945.820173873503,4401,0
2,3947.0046506940757,4403,1
2,3947.838534287569,4404,0
2,3948.606846175192,4405,0
2,3953.413178976008,4406,0
2,3954.5485611922586,4407,0
2,3959.7354842284426,4408,0
2,3963.788669252911,4409,0
2,3963.8677710830466,4410,0
2,3970.696355765437,4411,0
2,3970.862140001094,4412,0
2,3973.8994941346195,4413,0
2,3976.50696580404,4414,0
2,3980.1118838144025,4415,0
2,3983.1130729327374,4416,0
2,3986.1208989784564,4417,0
2,3989.8607755897274,4418,0
2,3992.3413588977373,4419,0
2,4002.186460152235,4420,0
2,4003.9330111138916,4421,0
2,4014.164543219262,4422,0
2,4015.1738359624833,4423,0
2,4024.0121518069272,4424,0
2,4025.8758042525496,4425,0
2,4026.735520239295,4426,0
2,4027.200574066999,4427,0
2,4034.4147048123805,4428,0
2,4037.542894528491,4429,0
2,4039.1193534128947,4430,0
2,4041.7474414687977,4431,0
2,4043.2401124387407,4432,0
2,4047.1952548064437,4433,0
2,4047.466143601329,4434,0
2,4054.9164749284405,4435,0
2,4057.3176195791325,4436,0
2,4062.5596276238048,4437,0
2,4074.114070197502,4438,0
2,4077.9256194676595,4439,0
2,4081.0867447469095,4440,0
2,4081.433121016141,4441,0
2,4081.452880434463,4442,0
2,4081.9928085548236,4443,0
2,4082.837358240327,4444,0
2,4087.391403917331,4445,0
2,4088.781232620815,4446,0
2,4093.093227212692,4447,0
2,4095.1618230885174,4448,0
2,4115.38709616438,4449,0
2,4119.698510427805,4450,0
